Table,IsTableRepeat,IsItemRepeat,Id,Name,Desc
6,False,False,752,"""沐浴陽光的阿尼艾絲３卷""","""「第３回　金色之瞳」\n在克洛斯貝爾自治州出版的大眾娛樂小說的第３卷。"""
6,False,False,753,"""沐浴陽光的阿尼艾絲４卷""","""「第４回　正義的喊叫 」\n在克洛斯貝爾自治州出版的大眾娛樂小說的第４卷"""
6,False,False,754,"""沐浴陽光的阿尼艾絲５卷""","""「第５回　下坡路上的風」\n在克洛斯貝爾自治州出版的大眾娛樂小說的第５卷"""
6,False,False,755,"""沐浴陽光的阿尼艾絲６卷""","""「第６回　龜裂」\n在克洛斯貝爾自治州出版的大眾娛樂小說的第６卷"""
6,False,False,756,"""沐浴陽光的阿尼艾絲７卷""","""「第７回　艾德溫的正義」\n在克洛斯貝爾自治州出版的大眾娛樂小說的第７卷"""
6,False,False,757,"""沐浴陽光的阿尼艾絲８卷""","""「第８回　二十二張命運卡牌Ⅰ」\n在克洛斯貝爾自治州出版的大眾娛樂小說的第８卷"""
6,False,False,758,"""沐浴陽光的阿尼艾絲９卷""","""「第９回　二十二張命運卡牌Ⅱ」\n在克洛斯貝爾自治州出版的大眾娛樂小說的第９卷"""
6,False,False,759,"""沐浴陽光的阿尼艾絲10卷""","""「第10回　女教皇之路 」\n在克洛斯貝爾自治州出版的大眾娛樂小說的第１０卷"""
6,False,False,760,"""沐浴陽光的阿尼艾絲11卷""","""「第11回　叫喊」\n在克洛斯貝爾自治州出版的大眾娛樂小說的第１１卷"""
6,False,False,761,"""沐浴陽光的阿尼艾絲12卷""","""「第12回　山丘上的吞噬」\n在克洛斯貝爾自治州出版的大眾娛樂小說的第１２卷"""
6,False,False,762,"""沐浴陽光的阿尼艾絲13卷""","""「第13回　魔法師」\n在克洛斯貝爾自治州出版的大眾娛樂小說的第１３卷"""
6,False,False,763,"""沐浴陽光的阿尼艾絲14卷""","""「最終回　沐浴陽光的阿尼艾絲」\n在克洛斯貝爾自治州出版的大眾娛樂小說的最終卷"""
6,False,False,764,"""幻獸調查報告書""","""警備隊提出的有關『幻獸』的調查報告書。"""
7,True,False,0,,
8,False,False,800,"""損傷的警察徽章""","""似乎是羅伊德的哥哥蓋・班寧斯遺留的徽章。\n表面上殘留著被利刃砍過的傷痕。"""
8,False,False,801,"""伊美黛館的鑰匙""","""伊美黛夫人交付的舊鑰匙。\n有了它，就可以進入舊市街的公寓《伊美黛館》了。"""
8,False,False,802,"""地下區域Ｂ的鑰匙""","""可以打開地下區域Ｂ區塊大門的鑰匙。"""
8,False,False,803,"""舊礦山的鑰匙""","""向礦山鎮瑪因茲的比克森鎮長借來的鑰匙。\n有了它，就可以進入舊礦山了。"""
8,False,False,804,"""ＩＢＣ認證卡片""","""可以用來啟動ＩＢＣ昇降機的認證卡片。"""
8,False,False,805,"""梅琳的傘""","""寫有『梅琳』名字的粉紅色雨傘。"""
8,False,False,806,"""ＩＢＣ貴賓卡片""","""用於證明ＩＢＣ特別優待會員身份的卡片。\n有了它，就可在服務櫃台以高匯率享受耀晶片換錢服務。"""
8,False,False,808,"""廢棄材料""","""曾是某些器材的零件，如今已看不出原本的形狀。\n其中含有金屬片。"""
8,False,True,0,,
8,False,False,809,"""純白之石""","""又圓又光潤的美麗白石。\n大小普通，用一隻手剛好可以握住。"""
8,False,False,811,"""純白之石""","""又圓又光潤的美麗白石。\n個體較小，用手指就可以捏起來。"""
8,False,True,0,,
8,False,False,812,"""純白之石""","""又圓又光潤的美麗白石。\n個體很大，無法用單手抓起。"""
8,False,False,813,"""尼克的問診表""","""從尼克手中取得的問診表。\n其中記錄了他的身體在接受治療之後產生的變化。"""
8,False,False,814,"""迪諾的問診表""","""從迪諾手中取得的問診表。\n其中記錄了他的身體在接受治療之後產生的變化。"""
8,False,False,815,"""庫雷斯隊員的問診表""","""從庫雷斯隊員手中取得的問診表。\n其中記錄了他的身體在接受治療之後產生的變化。"""
8,False,False,816,"""沉重貨物""","""誤發到『紅磚亭』的沉重包裹。\n正確的配送地址是烏爾斯拉醫院。"""
8,False,False,817,"""易碎品的小包裹""","""裝有易碎品的小包裹，本應送至『紅磚亭』。"""
8,False,False,818,"""發往住宅區的送貨單""","""誤貼在其它包裹上的送貨單。\n配送地址是住宅區的某民宅。"""
8,False,False,819,"""藍花""","""盛開在郊外的不可思議的藍花。\n原本閃爍的光芒已經消失了。"""
8,False,False,820,"""結晶碎片""","""綻放著淡淡光芒的結晶碎片。\n可以修復特定的記錄結晶。"""
8,False,False,821,"""羅贊貝爾克人偶・Ｃ""","""瑪利亞貝爾小姐收藏的羅贊貝爾克人偶。\n名字似乎是『迦楠』。"""
8,False,False,822,"""羅贊貝爾克人偶・Ｒ""","""瑪利亞貝爾小姐收藏的羅贊貝爾克人偶。\n名字似乎是『莉耶緹』。"""
8,False,False,823,"""羅贊貝爾克人偶・Ｍ""","""瑪利亞貝爾小姐收藏的羅贊貝爾克人偶。\n名字似乎是『米絲蒂爾』。"""
8,False,False,824,"""羅贊貝爾克人偶・Ｓ""","""瑪利亞貝爾小姐收藏的羅贊貝爾克人偶。\n名字似乎是『夏倫』。"""
8,False,False,825,"""波姆碰！β版""","""存有『波姆碰！β版』資料的記錄結晶。\n可以通過終端進行網路對戰遊戲。"""
8,False,False,826,"""小貨箱""","""誤發到了烏爾斯拉醫院的小貨箱。\n正確的配送地址是住宅區的某民宅。"""
8,False,False,830,"""月之寶珠""","""在月之僧院獲得的寶珠，頗具重量。\n"""
8,False,True,0,,
8,False,True,0,,
8,False,True,0,,
8,False,False,831,"""星之光玉""","""在星見之塔獲得的光玉，散發著淡淡的光芒。\n"""
8,False,False,832,"""苦番茄醬""","""富含苦番茄精華成分的濃縮醬料。"""
8,False,False,833,"""選秀活動特別獎紀念獎牌""","""在克洛斯貝爾小姐選秀活動中得到的評委特別獎紀念獎牌。\n上面刻有艾莉的名字。"""
8,False,False,834,"""選秀活動特別獎紀念獎牌""","""在克洛斯貝爾小姐選秀活動中得到的評委特別獎紀念獎牌。\n上面刻有緹歐的名字。"""
8,False,False,835,"""選秀活動特別獎紀念獎牌""","""在克洛斯貝爾小姐選秀活動中得到的評委特別獎紀念獎牌。\n上面刻有諾艾兒的名字。"""
8,False,False,836,"""紺碧竿""","""蒼耀巨龍魚吐出的東西，傳說中釣具的零件之一。\n柔美的外觀與強韌的耐久以絕妙的平衡性共存。"""
8,False,False,837,"""琥珀軸""","""琥耀岩穴魚吐出的東西，傳說中釣具的零件之一。\n精密性與堅固性均達到了頂級水準。"""
8,False,False,838,"""翡翠線""","""翠耀神仙魚吐出的東西，傳說中釣具的零件之一。\n比毛髮還要纖細，但比纜線更加強韌。"""
8,False,False,839,"""紅蓮鉤""","""紅耀食人魚吐出的東西，傳說中釣具的零件之一。\n尖端極其銳利，任何獵物都可牢牢鉤住。"""
8,False,False,840,"""迷你沙袋""","""能輕鬆練習拳擊的小型沙袋。\n可以用來裝飾羅伊德的房間。"""
8,False,False,841,"""特利斯坦號""","""以虛構的飛行裝置為原型而製造的正規模型。\n可以用來裝飾羅伊德的房間。"""
8,False,False,842,"""優雅衣鏡""","""裝飾典雅的精緻穿衣鏡。\n可以用來裝飾艾莉的房間。"""
8,False,False,843,"""音樂盒""","""頗有歷史的音樂盒，打開後會自動響起美妙的音樂。\n可以用來裝飾艾莉的房間。"""
8,False,False,844,"""影丸存錢筒""","""以出現在某部暢銷小說中的黑貓為原型製作的存錢筒。\n可以用來裝飾緹歐的房間。"""
8,False,False,845,"""咪謝玩偶""","""以米修拉姆的隱藏吉祥物為原型製作的玩偶。\n可以用來裝飾緹歐的房間。"""
8,False,False,846,"""衝浪板""","""印有火焰圖案的衝浪板。\n可以用來裝飾蘭迪的房間。"""
8,False,False,847,"""點唱機""","""頗具復古風的導力點唱機，投入硬幣後就會播放樂曲。\n可以用來裝飾蘭迪的房間。"""
8,False,False,848,"""賽車旗""","""在導力車競速比賽上吶喊助威用的搖旗。\n可以裝飾諾艾兒的房間。"""
8,False,False,849,"""小徑自行車""","""適合輕鬆騎乘的小型自行車。\n可以放置在諾艾兒的房間。"""
8,False,False,850,"""安樂椅""","""可坐可躺，令人心情愉快的舒適椅子。\n可以用來裝飾瓦奇的房間。"""
8,False,False,851,"""迷你水族館""","""用於飼養熱帶魚的小型魚缸。\n可以用來裝飾瓦奇的房間。"""
8,False,False,852,"""古怪靠墊""","""以神秘角色為原型製作的手工靠墊。\n可以用來裝飾琪雅的房間。"""
8,False,False,853,"""波姆靠墊""","""以可愛的波姆為原型製作的柔軟靠墊。\n可以用來裝飾琪雅的房間。"""
8,False,False,854,"""黑泰迪熊""","""名牌廠商製作的玩具熊。\n可以用來裝飾琪雅的房間。"""
8,False,False,855,"""苦番茄人""","""製造商不明但十分引人注目的玩偶。\n可以用來裝飾琪雅的房間。"""
8,False,False,856,"""ＺＷＥＩ２企鵝""","""頭上套著水桶的神秘企鵝玩偶裝。\n可以用來裝飾琪雅的房間。"""
8,False,False,860,"""支援課車輛鑰匙""","""配發給支援課的新型導力車的車鑰匙。"""
8,False,True,0,,
8,False,True,0,,
8,False,True,0,,
8,False,False,861,"""Ｍ・Ｗ・Ｌ入場券""","""可以在米修拉姆・奇幻樂園中自由體驗各項遊樂設施的遊樂券。"""
8,False,False,862,"""臨時認證卡片""","""啟動蘭花塔的昇降機所需要的認證卡片。"""
8,False,False,863,"""擋泥板""","""支援課車輛專用的特製零件。\n加裝擋泥板之後，可以更加舒適地行駛。"""
8,False,False,864,"""側踏板""","""支援課車輛專用的特製零件。\n鋁製的側踏板，加裝之後，上下車會更加方便。"""
8,False,False,865,"""尾翼""","""支援課車輛專用的特製零件。\n裝在後方的大型翼狀板，可以吸收車體的震動。"""
8,False,False,866,"""保險桿""","""支援課車輛專用的特製零件。\n裝上這個堅固的保險桿之後，安全性將會更高。"""
8,False,False,867,"""警示燈""","""支援課車輛專用的特製零件。\n符合克洛斯貝爾警察局標準的警示燈。"""
8,False,False,868,"""強化車輪""","""支援課車輛專用的特製零件。\n憑借專用的合金制輪轂，可以強化車輛的輪胎。"""
8,False,False,869,"""ＨＰ填充器""","""支援課車輛專用的特製零件。\n加裝之後，即可在車內回復ＨＰ。"""
8,False,False,870,"""ＥＰ填充器""","""支援課車輛專用的特製零件。\n加裝之後，即可在車內回復ＥＰ。"""
8,False,False,871,"""ＣＰ填充器""","""支援課車輛專用的特製零件。\n加裝之後，即可在車內回復ＣＰ。"""
8,False,False,872,"""ＣＰＤ配色""","""支援課車輛的噴漆式樣。\n克洛斯貝爾警察局的標準車身主題。"""
8,False,False,873,"""咪西配色""","""支援課車輛的噴漆式樣。\n米修拉姆的吉祥物『咪西』全面登場。"""
8,False,False,874,"""痛車Ｅ""","""支援課車輛的噴漆式樣。\n車身上華麗地繪製著可愛的卡通版艾莉。"""
8,False,False,875,"""痛車Ｔ""","""支援課車輛的噴漆式樣。\n車身上華麗地繪製著可愛的卡通版緹歐。"""
8,False,False,876,"""藍天配色""","""支援課車輛的噴漆式樣。\n藍白相間的雙色調清爽明快。"""
8,False,False,877,"""雅致配色""","""支援課車輛的噴漆式樣。\n車身上印有雅致的紅色與金色文字。"""
8,False,False,878,"""魅惑配色""","""支援課車輛的噴漆式樣。\n藍紫配色和球形標志極富魅力。"""
8,False,False,879,"""狂野配色""","""支援課車輛的噴漆式樣。\n鮮豔的黃色與橙色相結合，充滿熱情的感覺。"""
8,False,False,880,"""冷酷配色""","""支援課車輛的噴漆式樣。\n以深藍色為基調，使用了螢光的涼爽配色。"""
8,False,False,881,"""警備配色""","""支援課車輛的噴漆式樣。\n毫無光澤的深綠色彩顯得十分嚴肅。"""
8,False,False,882,"""POP配色""","""支援課車輛的噴漆式樣。\n柔和的綠色和白色相間，簡單又時尚。"""
8,False,False,883,"""光芒配色""","""支援課車輛的噴漆式樣。\n令人目眩的銀色基調與紅色線條顯得十分輕快。"""
8,False,False,884,"""穩重配色""","""支援課車輛的噴漆式樣。\n極具厚重感的酒紅色調很有大人的成熟感。"""
8,False,False,885,"""金屬探測器""","""基約姆師傅製作的金屬探測機。\n對於金屬以外的東西或許也會有所反應？"""
8,False,False,886,"""銀耀石鑰匙""","""在『戒之領域』取得的銀色鑰匙。\n可以用它來打開對應的門。"""
8,False,False,887,"""金耀石鑰匙""","""在『戒之領域』取得的金色鑰匙。\n可以用它來打開對應的門。"""
8,False,False,888,"""黑耀石鑰匙""","""在『戒之領域』取得的黑色鑰匙。\n可以用它來打開對應的門。"""
8,False,False,889,"""紅色卡片鑰匙""","""在蘭花塔內發現的卡片鑰匙。\n可以解除某道門的安全鎖。"""
9,False,False,910,"""Ｕ物質""","""無法解析的未知物質。\n拿去工房將可用作改造材料。"""
9,False,True,0,,
9,False,True,0,,
9,False,True,0,,
9,False,True,0,,
9,False,True,0,,
9,False,True,0,,
9,False,True,0,,
9,False,True,0,,
9,False,True,0,,
9,False,True,0,,
9,False,False,916,"""塞姆利亞石的碎片""","""如繁星一般耀眼的礦物的碎片。\n如果收集到一定數量，便具有與一顆塞姆利亞石等同的價值。"""
9,False,True,0,,
9,False,True,0,,
9,False,True,0,,
9,False,True,0,,
9,False,True,0,,
9,False,False,917,"""神聖布料""","""用某種已絕種的蠶類所吐的蠶絲才能紡織出來的幻之布料。\n拿去工房將可用作改造材料。"""
9,False,False,918,"""塞姆利亞石""","""散發出宛如無數繁星光輝的塊狀礦物。\n由於過於堅硬，一般認為加工上非常困難。"""
9,False,False,920,"""翠耀石墜飾""","""【ADF+20 MOV+1 迴避率+10％】\n　艾莉為羅伊德選購的翠耀石寶石飾品。"""
9,False,True,0,,
9,False,False,921,"""蒼耀石墜飾""","""【ATS+10 SPD+2 迴避率+10％】\n　緹歐為羅伊德選購的蒼耀石寶石飾品。"""
9,False,False,922,"""紅耀石墜飾""","""【STR+10 SPD+2 命中率+20％】\n　蘭迪為羅伊德選購的紅耀石寶石飾品。"""
9,False,False,923,"""琥耀石墜飾""","""【DEF+20 MOV+1 命中率+20％】\n　諾艾兒為羅伊德選購的琥耀石寶石飾品。"""
9,False,False,924,"""金耀石墜飾""","""【ATS+5 SPD+5 MOV+1】\n　瓦奇為羅伊德選購的金耀石寶石飾品。"""
9,False,False,925,"""修莉的帽子""","""【SPD+15 MOV+5 迴避率+20％】\n　修莉喜歡戴的帽子，暫時替其保管。"""
9,False,False,926,"""芙蘭的護符""","""【DEF+200 ADF+200 迴避率+10％】\n　含有芙蘭一片真心的手工護身符。"""
9,False,False,927,"""舞姬的髮飾""","""【STR+50 ATS+50 SPD+10 命中率+50％】\n　伊莉雅第一次擔任主演時所佩戴的髮飾。"""
9,False,False,928,"""勇士之心""","""【STR/DEF/ATS/ADF+100】\n　暫代賽西兒保管的飾品，蘊含著賽西兒對蓋的思念。"""
9,False,False,929,"""零之神珠""","""【STR/DEF/ATS/ADF+50 「所有異常狀態」無效化】\n　在琪雅的桌子上發現的純白之石，散發著神秘的光芒。"""
9,False,False,9999,""" """,""" """
